source_key_ids,charge_mean,sigma_mean,epsilon_mean,mass_mean,env_key,z,formal_charge,aromatic,hybridization,degree,total_hs,in_ring,ring_count,neighbor_sig,bond_kinds,hop1_shell,hop2_shell
65,-0.07300000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""6:A:1"",""6:A:1"",""6:S:0""],""ring_count"":1,""total_hs"":0,""z"":6}",6,0,1,SP2,3,0,1,1,"[""6:A:1"",""6:A:1"",""6:S:0""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
66,-0.11420000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""6:A:1"",""6:A:1"",""6:S:0""],""ring_count"":1,""total_hs"":0,""z"":6}",6,0,1,SP2,3,0,1,1,"[""6:A:1"",""6:A:1"",""6:S:0""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}]"
67,-0.08490000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""6:A:1"",""6:A:1"",""6:S:0""],""ring_count"":1,""total_hs"":0,""z"":6}",6,0,1,SP2,3,0,1,1,"[""6:A:1"",""6:A:1"",""6:S:0""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
68,-0.17330000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""6:A:1"",""6:S:0"",""7:A:1""],""ring_count"":1,""total_hs"":0,""z"":6}",6,0,1,SP2,3,0,1,1,"[""6:A:1"",""6:S:0"",""7:A:1""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}]"
69,-0.14052500,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""1:S:0"",""6:A:1"",""6:A:1""],""ring_count"":1,""total_hs"":1,""z"":6}",6,0,1,SP2,3,1,1,1,"[""1:S:0"",""6:A:1"",""6:A:1""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
70,-0.14805000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""1:S:0"",""6:A:1"",""6:A:1""],""ring_count"":1,""total_hs"":1,""z"":6}",6,0,1,SP2,3,1,1,1,"[""1:S:0"",""6:A:1"",""6:A:1""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
71,-0.14939000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""1:S:0"",""6:A:1"",""6:A:1""],""ring_count"":1,""total_hs"":1,""z"":6}",6,0,1,SP2,3,1,1,1,"[""1:S:0"",""6:A:1"",""6:A:1""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
72,-0.14632000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""1:S:0"",""6:A:1"",""6:A:1""],""ring_count"":1,""total_hs"":1,""z"":6}",6,0,1,SP2,3,1,1,1,"[""1:S:0"",""6:A:1"",""6:A:1""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
73,-0.15160000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""1:S:0"",""6:A:1"",""7:A:1""],""ring_count"":1,""total_hs"":1,""z"":6}",6,0,1,SP2,3,1,1,1,"[""1:S:0"",""6:A:1"",""7:A:1""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}]"
74,-0.07800000,3.25000000,0.17000000,14.00700000,"{""aromatic"":1,""bond_kinds"":[""A"",""A""],""degree"":2,""formal_charge"":0,""hop1_shell"":[{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""6:A:1"",""7:A:1""],""ring_count"":1,""total_hs"":0,""z"":7}",7,0,1,SP2,2,0,1,1,"[""6:A:1"",""7:A:1""]","[""A"",""A""]","[{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}]"
75,-0.10580000,3.25000000,0.17000000,14.00700000,"{""aromatic"":1,""bond_kinds"":[""A"",""A""],""degree"":2,""formal_charge"":0,""hop1_shell"":[{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""7:A:1"",""7:A:1""],""ring_count"":1,""total_hs"":0,""z"":7}",7,0,1,SP2,2,0,1,1,"[""7:A:1"",""7:A:1""]","[""A"",""A""]","[{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":7}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
76,-0.17360000,3.25000000,0.17000000,14.00700000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""6:A:1"",""6:S:0"",""7:A:1""],""ring_count"":1,""total_hs"":0,""z"":7}",7,0,1,SP2,3,0,1,1,"[""6:A:1"",""6:S:0"",""7:A:1""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}]"
77,-0.44610000,2.96000000,0.21000000,15.99900000,"{""aromatic"":0,""bond_kinds"":[""D""],""degree"":1,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP2"",""in_ring"":0,""neighbor_sig"":[""6:D:0""],""ring_count"":0,""total_hs"":0,""z"":8}",8,0,0,SP2,1,0,0,0,"[""6:D:0""]","[""D""]","[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
78,-0.44025000,2.96000000,0.21000000,15.99900000,"{""aromatic"":0,""bond_kinds"":[""D""],""degree"":1,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP2"",""in_ring"":0,""neighbor_sig"":[""6:D:0""],""ring_count"":0,""total_hs"":0,""z"":8}",8,0,0,SP2,1,0,0,0,"[""6:D:0""]","[""D""]","[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
79,-0.38740000,2.90000000,0.14000000,15.99900000,"{""aromatic"":0,""bond_kinds"":[""S"",""S""],""degree"":2,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP2"",""in_ring"":0,""neighbor_sig"":[""6:S:0"",""6:S:0""],""ring_count"":0,""total_hs"":0,""z"":8}",8,0,0,SP2,2,0,0,0,"[""6:S:0"",""6:S:0""]","[""S"",""S""]","[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
80,-0.37680000,2.90000000,0.14000000,15.99900000,"{""aromatic"":0,""bond_kinds"":[""S"",""S""],""degree"":2,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP2"",""in_ring"":0,""neighbor_sig"":[""6:S:0"",""6:S:0""],""ring_count"":0,""total_hs"":0,""z"":8}",8,0,0,SP2,2,0,0,0,"[""6:S:0"",""6:S:0""]","[""S"",""S""]","[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
81,-0.38210000,2.90000000,0.14000000,15.99900000,"{""aromatic"":0,""bond_kinds"":[""S"",""S""],""degree"":2,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP2"",""in_ring"":0,""neighbor_sig"":[""6:S:0"",""6:S:0""],""ring_count"":0,""total_hs"":0,""z"":8}",8,0,0,SP2,2,0,0,0,"[""6:S:0"",""6:S:0""]","[""S"",""S""]","[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
