interaction_kind,n_atoms,lmp_type_tuple,term_count,source_term_types,coeff_param_sets
dihedral,4,"[57,51,50,49]",1,[208],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[72,66,65,60]",1,[39],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[76,70,65,60]",1,[135],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[72,66,65,70]",1,[53],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[76,70,65,66]",1,[161],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[72,66,67,73]",1,[76],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[76,70,69,75]",1,[125],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[72,66,67,68]",1,[114],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[76,70,69,68]",1,[89],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[36,12,11,10]",1,[194],"[[""0.000"",""10.750"",""0.000"",""0.000""]]"
dihedral,4,"[36,12,11,15]",1,[111],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[36,12,13,17]",1,[204],"[[""0.000"",""5.000"",""0.000"",""0.000""]]"
dihedral,4,"[36,12,13,14]",1,[200],"[[""0.000"",""5.000"",""0.000"",""0.000""]]"
dihedral,4,"[54,48,47,46]",1,[119],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[56,50,51,46]",1,[145],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[40,21,20,19]",1,[62],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[42,23,24,19]",1,[97],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[73,67,66,65]",1,[154],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[75,69,70,65]",1,[102],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[40,21,22,41]",1,[138],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[42,23,22,41]",1,[38],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[54,48,49,55]",1,[77],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[56,50,49,55]",1,[155],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[73,67,68,74]",1,[65],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[75,69,68,74]",1,[163],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[40,21,22,23]",1,[187],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[42,23,22,21]",1,[131],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[54,48,49,50]",1,[137],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[56,50,49,48]",1,[157],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[73,67,68,69]",1,[182],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[75,69,68,67]",1,[164],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[41,22,21,20]",1,[107],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[41,22,23,24]",1,[171],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[55,49,48,47]",1,[35],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[55,49,50,51]",1,[192],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[74,68,67,66]",1,[88],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[74,68,69,70]",1,[166],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[3,4,5,6]",1,[3],"[[""-0.550"",""0.000"",""1.000"",""0.000""]]"
dihedral,4,"[6,7,8,9]",1,[6],"[[""-1.220"",""-0.126"",""0.422"",""0.000""]]"
dihedral,4,"[3,2,1,77]",1,[60],"[[""-1.220"",""-0.126"",""0.422"",""0.000""]]"
dihedral,4,"[45,18,17,19]",1,[158],"[[""1.300"",""-0.200"",""0.200"",""0.000""]]"
dihedral,4,"[45,18,17,13]",1,[52],"[[""2.392"",""-0.674"",""0.550"",""0.000""]]"
dihedral,4,"[45,59,60,65]",1,[133],"[[""1.300"",""-0.200"",""0.200"",""0.000""]]"
dihedral,4,"[45,46,47,48]",1,[21],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[45,46,51,50]",1,[106],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[17,18,45,59]",1,[41],"[[""1.300"",""-0.200"",""0.200"",""0.000""]]"
dihedral,4,"[17,18,45,46]",1,[19],"[[""1.300"",""-0.200"",""0.200"",""0.000""]]"
dihedral,4,"[17,19,20,21]",1,[14],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[17,19,24,23]",1,[47],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[17,13,12,11]",1,[120],"[[""0.000"",""5.000"",""0.000"",""0.000""]]"
dihedral,4,"[17,13,14,15]",1,[134],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[5,6,7,8]",1,[5],"[[""4.669"",""5.124"",""0.000"",""0.000""]]"
dihedral,4,"[4,3,2,1]",1,[1],"[[""4.669"",""5.124"",""0.000"",""0.000""]]"
dihedral,4,"[4,5,6,44]",1,[45],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[5,4,3,16]",1,[207],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[4,5,6,7]",1,[4],"[[""0.000"",""0.000"",""-0.553"",""0.000""]]"
dihedral,4,"[5,4,3,2]",1,[2],"[[""0.000"",""0.000"",""-0.553"",""0.000""]]"
dihedral,4,"[18,45,59,60]",1,[24],"[[""1.300"",""-0.200"",""0.200"",""0.000""]]"
dihedral,4,"[18,45,46,47]",1,[20],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,45,46,51]",1,[74],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,17,19,20]",1,[202],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,17,19,24]",1,[205],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[18,17,13,12]",1,[12],"[[""1.000"",""-0.350"",""0.000"",""0.000""]]"
dihedral,4,"[18,17,13,14]",1,[73],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[59,45,46,47]",1,[185],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[59,45,46,51]",1,[136],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[59,60,65,66]",1,[26],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[59,60,65,70]",1,[44],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[9,10,11,12]",1,[9],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[9,10,11,15]",1,[141],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[60,59,45,46]",1,[203],"[[""1.300"",""-0.200"",""0.200"",""0.000""]]"
dihedral,4,"[60,65,66,67]",1,[27],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[60,65,70,69]",1,[36],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[10,9,8,7]",1,[7],"[[""1.711"",""-0.500"",""0.663"",""0.000""]]"
dihedral,4,"[10,11,12,13]",1,[10],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[10,11,15,14]",1,[91],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[8,9,10,11]",1,[8],"[[""1.300"",""-0.200"",""0.200"",""0.000""]]"
dihedral,4,"[8,7,6,44]",1,[191],"[[""0.000"",""5.124"",""0.000"",""0.000""]]"
dihedral,4,"[1,2,3,16]",1,[50],"[[""0.000"",""5.124"",""0.000"",""0.000""]]"
dihedral,4,"[46,47,48,49]",1,[22],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[46,51,50,49]",1,[93],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[19,17,13,12]",1,[174],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[19,17,13,14]",1,[151],"[[""0.000"",""2.170"",""0.000"",""0.000""]]"
dihedral,4,"[19,20,21,22]",1,[15],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[19,24,23,22]",1,[115],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[65,66,67,68]",1,[28],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[65,70,69,68]",1,[48],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[11,12,13,14]",1,[11],"[[""0.000"",""5.000"",""0.000"",""0.000""]]"
dihedral,4,"[11,15,14,13]",1,[201],"[[""0.000"",""10.000"",""0.000"",""0.000""]]"
dihedral,4,"[47,46,51,50]",1,[37],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[51,46,47,48]",1,[127],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[20,19,17,13]",1,[13],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[24,19,17,13]",1,[101],"[[""0.000"",""0.000"",""0.000"",""0.000""]]"
dihedral,4,"[20,19,24,23]",1,[69],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[24,19,20,21]",1,[67],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[20,21,22,23]",1,[16],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[24,23,22,21]",1,[55],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[47,48,49,50]",1,[23],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[51,50,49,48]",1,[70],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[66,65,70,69]",1,[110],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[70,65,66,67]",1,[118],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[66,67,68,69]",1,[29],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[70,69,68,67]",1,[195],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[12,11,15,14]",1,[72],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[12,13,14,15]",1,[149],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
dihedral,4,"[15,11,12,13]",1,[183],"[[""0.000"",""7.250"",""0.000"",""0.000""]]"
improper,4,"[6,5,44,7]",1,[23],"[[""10.500"",""-1"",""2""]]"
improper,4,"[3,4,16,2]",1,[2],"[[""10.500"",""-1"",""2""]]"
improper,4,"[45,52,18,46]",1,[26],"[[""0.000"",""-1"",""2""]]"
improper,4,"[45,18,59,46]",1,[33],"[[""0.000"",""-1"",""2""]]"
improper,4,"[17,37,18,13]",1,[17],"[[""0.000"",""-1"",""2""]]"
improper,4,"[17,18,19,13]",1,[4],"[[""0.000"",""-1"",""2""]]"
improper,4,"[4,26,3,5]",1,[6],"[[""0.000"",""-1"",""2""]]"
improper,4,"[4,27,3,5]",1,[7],"[[""0.000"",""-1"",""2""]]"
improper,4,"[5,28,6,4]",1,[8],"[[""0.000"",""-1"",""2""]]"
improper,4,"[5,29,6,4]",1,[9],"[[""0.000"",""-1"",""2""]]"
improper,4,"[18,38,71,17]",1,[39],"[[""0.000"",""-1"",""2""]]"
improper,4,"[18,38,45,17]",1,[24],"[[""0.000"",""-1"",""2""]]"
improper,4,"[59,61,45,60]",1,[34],"[[""0.000"",""-1"",""2""]]"
improper,4,"[59,62,45,60]",1,[35],"[[""0.000"",""-1"",""2""]]"
improper,4,"[9,32,10,8]",1,[12],"[[""0.000"",""-1"",""2""]]"
improper,4,"[9,33,10,8]",1,[13],"[[""0.000"",""-1"",""2""]]"
improper,4,"[60,63,64,59]",1,[36],"[[""0.000"",""-1"",""2""]]"
improper,4,"[60,63,59,65]",1,[37],"[[""0.000"",""-1"",""2""]]"
improper,4,"[10,34,9,11]",1,[14],"[[""0.000"",""-1"",""2""]]"
improper,4,"[10,35,9,11]",1,[15],"[[""0.000"",""-1"",""2""]]"
improper,4,"[8,30,9,7]",1,[10],"[[""0.000"",""-1"",""2""]]"
improper,4,"[8,31,9,7]",1,[11],"[[""0.000"",""-1"",""2""]]"
improper,4,"[1,25,58,2]",1,[32],"[[""0.000"",""-1"",""2""]]"
improper,4,"[1,25,77,2]",1,[45],"[[""0.000"",""-1"",""2""]]"
improper,4,"[77,78,79,1]",1,[46],"[[""0.000"",""-1"",""2""]]"
improper,4,"[77,78,80,1]",1,[47],"[[""0.000"",""-1"",""2""]]"
improper,4,"[46,45,47,51]",1,[25],"[[""2.500"",""-1"",""2""]]"
improper,4,"[19,17,20,24]",1,[5],"[[""2.500"",""-1"",""2""]]"
improper,4,"[65,60,66,70]",1,[38],"[[""2.500"",""-1"",""2""]]"
improper,4,"[11,10,12,15]",1,[1],"[[""2.500"",""-1"",""2""]]"
improper,4,"[47,53,46,48]",1,[27],"[[""2.500"",""-1"",""2""]]"
improper,4,"[51,57,46,50]",1,[31],"[[""2.500"",""-1"",""2""]]"
improper,4,"[20,39,19,21]",1,[18],"[[""2.500"",""-1"",""2""]]"
improper,4,"[24,43,19,23]",1,[22],"[[""2.500"",""-1"",""2""]]"
improper,4,"[66,72,65,67]",1,[40],"[[""2.500"",""-1"",""2""]]"
improper,4,"[70,76,65,69]",1,[44],"[[""2.500"",""-1"",""2""]]"
improper,4,"[21,40,20,22]",1,[19],"[[""2.500"",""-1"",""2""]]"
improper,4,"[23,42,24,22]",1,[21],"[[""2.500"",""-1"",""2""]]"
improper,4,"[48,54,47,49]",1,[28],"[[""2.500"",""-1"",""2""]]"
improper,4,"[50,56,51,49]",1,[30],"[[""2.500"",""-1"",""2""]]"
improper,4,"[67,73,66,68]",1,[41],"[[""2.500"",""-1"",""2""]]"
improper,4,"[69,75,70,68]",1,[43],"[[""2.500"",""-1"",""2""]]"
improper,4,"[22,41,21,23]",1,[20],"[[""2.500"",""-1"",""2""]]"
improper,4,"[49,55,48,50]",1,[29],"[[""2.500"",""-1"",""2""]]"
improper,4,"[68,74,67,69]",1,[42],"[[""2.500"",""-1"",""2""]]"
improper,4,"[12,36,11,13]",1,[16],"[[""2.500"",""-1"",""2""]]"
improper,4,"[13,17,12,14]",1,[3],"[[""0.000"",""-1"",""2""]]"
