module,atom_index,atom_name,opls_type_id,opls_type_name,charge,sigma,epsilon,mass,env_key
segment1,53,C,53,LMP_53,-0.6941,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,54,Si,54,LMP_54,2.1031,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":1,""ring_count"":3,""neighbor_sig"":[""6:S:0"",""8:S:0"",""8:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,55,H,55,LMP_55,0.0991,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,56,H,56,LMP_56,0.0991,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,57,H,57,LMP_57,0.0991,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,58,H,58,LMP_58,0.0995,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,59,H,59,LMP_59,0.0995,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,60,H,60,LMP_60,0.0995,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,61,H,61,LMP_61,0.0994,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,62,H,62,LMP_62,0.0994,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,63,H,63,LMP_63,0.0994,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,64,C,64,LMP_64,-0.5782,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":2,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""6:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,65,C,65,LMP_65,-0.5256,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":2,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""6:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,66,H,66,LMP_66,0.0955,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,67,H,67,LMP_67,0.0955,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,68,Si,68,LMP_68,1.64,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0"",""6:S:0"",""6:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,69,H,69,LMP_69,0.0921,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,70,H,70,LMP_70,0.0921,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,71,C,71,LMP_71,-0.6674,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0}]}"
segment1,72,C,72,LMP_72,-0.6716,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0}]}"
segment1,73,O,73,LMP_73,-1.0861,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0}]}"
segment1,74,H,74,LMP_74,0.0954,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,75,H,75,LMP_75,0.0954,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,76,H,76,LMP_76,0.0954,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,77,H,77,LMP_77,0.0967,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,78,H,78,LMP_78,0.0967,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,79,H,79,LMP_79,0.0967,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,80,Si,80,LMP_80,1.929,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0"",""6:S:0"",""8:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,81,C,81,LMP_81,-0.6997,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0}]}"
segment1,82,C,82,LMP_82,-0.7035,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0}]}"
segment1,83,O,83,LMP_83,-1.0981,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":0}]}"
segment1,84,H,84,LMP_84,0.0972,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,85,H,85,LMP_85,0.0972,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
segment1,86,H,86,LMP_86,0.0972,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":0}]}"
